,Country/Region,Province/State,Lat,Long,Month,Confirmed
0,Australia,Australian Capital Territory,-35.4735,149.0124,2020-01,0
1,Australia,Australian Capital Territory,-35.4735,149.0124,2020-02,0
2,Australia,Australian Capital Territory,-35.4735,149.0124,2020-03,579
3,Australia,Australian Capital Territory,-35.4735,149.0124,2020-04,3028
4,Australia,Australian Capital Territory,-35.4735,149.0124,2020-05,3314
5,Australia,Australian Capital Territory,-35.4735,149.0124,2020-06,3235
6,Australia,Australian Capital Territory,-35.4735,149.0124,2020-07,3470
7,Australia,Australian Capital Territory,-35.4735,149.0124,2020-08,3503
8,Australia,Australian Capital Territory,-35.4735,149.0124,2020-09,3390
9,Australia,Australian Capital Territory,-35.4735,149.0124,2020-10,3514
10,Australia,Australian Capital Territory,-35.4735,149.0124,2020-11,3443
11,Australia,Australian Capital Territory,-35.4735,149.0124,2020-12,3639
12,Australia,Australian Capital Territory,-35.4735,149.0124,2021-01,3658
13,Australia,Australian Capital Territory,-35.4735,149.0124,2021-02,3304
14,Australia,Australian Capital Territory,-35.4735,149.0124,2021-03,3793
15,Australia,Australian Capital Territory,-35.4735,149.0124,2021-04,3692
16,Australia,Australian Capital Territory,-35.4735,149.0124,2021-05,3844
17,Australia,Australian Capital Territory,-35.4735,149.0124,2021-06,3720
18,Australia,Australian Capital Territory,-35.4735,149.0124,2021-07,3844
19,Australia,Australian Capital Territory,-35.4735,149.0124,2021-08,6607
20,Australia,Australian Capital Territory,-35.4735,149.0124,2021-09,20954
21,Australia,Australian Capital Territory,-35.4735,149.0124,2021-10,46670
22,Australia,Australian Capital Territory,-35.4735,149.0124,2021-11,59247
23,Australia,Australian Capital Territory,-35.4735,149.0124,2021-12,77470
24,Australia,Australian Capital Territory,-35.4735,149.0124,2022-01,684834
25,Australia,Australian Capital Territory,-35.4735,149.0124,2022-02,1201574
26,Australia,Australian Capital Territory,-35.4735,149.0124,2022-03,1980709
27,Australia,Australian Capital Territory,-35.4735,149.0124,2022-04,2254127
28,Australia,New South Wales,-33.8688,151.2093,2020-01,23
29,Australia,New South Wales,-33.8688,151.2093,2020-02,116
30,Australia,New South Wales,-33.8688,151.2093,2020-03,15757
31,Australia,New South Wales,-33.8688,151.2093,2020-04,84561
32,Australia,New South Wales,-33.8688,151.2093,2020-05,95130
33,Australia,New South Wales,-33.8688,151.2093,2020-06,94155
34,Australia,New South Wales,-33.8688,151.2093,2020-07,109877
35,Australia,New South Wales,-33.8688,151.2093,2020-08,122019
36,Australia,New South Wales,-33.8688,151.2093,2020-09,125176
37,Australia,New South Wales,-33.8688,151.2093,2020-10,134117
38,Australia,New South Wales,-33.8688,151.2093,2020-11,135076
39,Australia,New South Wales,-33.8688,151.2093,2020-12,146392
40,Australia,New South Wales,-33.8688,151.2093,2021-01,156463
41,Australia,New South Wales,-33.8688,151.2093,2021-02,143935
42,Australia,New South Wales,-33.8688,151.2093,2021-03,162604
43,Australia,New South Wales,-33.8688,151.2093,2021-04,161175
44,Australia,New South Wales,-33.8688,151.2093,2021-05,172090
45,Australia,New South Wales,-33.8688,151.2093,2021-06,169704
46,Australia,New South Wales,-33.8688,151.2093,2021-07,218148
47,Australia,New South Wales,-33.8688,151.2093,2021-08,499097
48,Australia,New South Wales,-33.8688,151.2093,2021-09,1437924
49,Australia,New South Wales,-33.8688,151.2093,2021-10,2195840
50,Australia,New South Wales,-33.8688,151.2093,2021-11,2365268
51,Australia,New South Wales,-33.8688,151.2093,2021-12,3353566
52,Australia,New South Wales,-33.8688,151.2093,2022-01,22772993
53,Australia,New South Wales,-33.8688,151.2093,2022-02,34037344
54,Australia,New South Wales,-33.8688,151.2093,2022-03,48070913
55,Australia,New South Wales,-33.8688,151.2093,2022-04,51622859
56,Australia,Northern Territory,-12.4634,130.8456,2020-01,0
57,Australia,Northern Territory,-12.4634,130.8456,2020-02,0
58,Australia,Northern Territory,-12.4634,130.8456,2020-03,126
59,Australia,Northern Territory,-12.4634,130.8456,2020-04,815
60,Australia,Northern Territory,-12.4634,130.8456,2020-05,897
61,Australia,Northern Territory,-12.4634,130.8456,2020-06,870
62,Australia,Northern Territory,-12.4634,130.8456,2020-07,955
63,Australia,Northern Territory,-12.4634,130.8456,2020-08,1023
64,Australia,Northern Territory,-12.4634,130.8456,2020-09,990
65,Australia,Northern Territory,-12.4634,130.8456,2020-10,1041
66,Australia,Northern Territory,-12.4634,130.8456,2020-11,1339
67,Australia,Northern Territory,-12.4634,130.8456,2020-12,2063
68,Australia,Northern Territory,-12.4634,130.8456,2021-01,2857
69,Australia,Northern Territory,-12.4634,130.8456,2021-02,2870
70,Australia,Northern Territory,-12.4634,130.8456,2021-03,3280
71,Australia,Northern Territory,-12.4634,130.8456,2021-04,3884
72,Australia,Northern Territory,-12.4634,130.8456,2021-05,5243
73,Australia,Northern Territory,-12.4634,130.8456,2021-06,5286
74,Australia,Northern Territory,-12.4634,130.8456,2021-07,5888
75,Australia,Northern Territory,-12.4634,130.8456,2021-08,6194
76,Australia,Northern Territory,-12.4634,130.8456,2021-09,6153
77,Australia,Northern Territory,-12.4634,130.8456,2021-10,6827
78,Australia,Northern Territory,-12.4634,130.8456,2021-11,7514
79,Australia,Northern Territory,-12.4634,130.8456,2021-12,11380
80,Australia,Northern Territory,-12.4634,130.8456,2022-01,234871
81,Australia,Northern Territory,-12.4634,130.8456,2022-02,866485
82,Australia,Northern Territory,-12.4634,130.8456,2022-03,1417124
83,Australia,Northern Territory,-12.4634,130.8456,2022-04,1398681
84,Australia,Queensland,-27.4698,153.0251,2020-01,6
85,Australia,Queensland,-27.4698,153.0251,2020-02,136
86,Australia,Queensland,-27.4698,153.0251,2020-03,6277
87,Australia,Queensland,-27.4698,153.0251,2020-04,29303
88,Australia,Queensland,-27.4698,153.0251,2020-05,32606
89,Australia,Queensland,-27.4698,153.0251,2020-06,31929
90,Australia,Queensland,-27.4698,153.0251,2020-07,33242
91,Australia,Queensland,-27.4698,153.0251,2020-08,34018
92,Australia,Queensland,-27.4698,153.0251,2020-09,34394
93,Australia,Queensland,-27.4698,153.0251,2020-10,36085
94,Australia,Queensland,-27.4698,153.0251,2020-11,35612
95,Australia,Queensland,-27.4698,153.0251,2020-12,38128
96,Australia,Queensland,-27.4698,153.0251,2021-01,39943
97,Australia,Queensland,-27.4698,153.0251,2021-02,36938
98,Australia,Queensland,-27.4698,153.0251,2021-03,43346
99,Australia,Queensland,-27.4698,153.0251,2021-04,45465
100,Australia,Queensland,-27.4698,153.0251,2021-05,49329
101,Australia,Queensland,-27.4698,153.0251,2021-06,49723
102,Australia,Queensland,-27.4698,153.0251,2021-07,54356
103,Australia,Queensland,-27.4698,153.0251,2021-08,60180
104,Australia,Queensland,-27.4698,153.0251,2021-09,60274
105,Australia,Queensland,-27.4698,153.0251,2021-10,64171
106,Australia,Queensland,-27.4698,153.0251,2021-11,63251
107,Australia,Queensland,-27.4698,153.0251,2021-12,119486
108,Australia,Queensland,-27.4698,153.0251,2022-01,6716565
109,Australia,Queensland,-27.4698,153.0251,2022-02,14106852
110,Australia,Queensland,-27.4698,153.0251,2022-03,20409168
111,Australia,Queensland,-27.4698,153.0251,2022-04,22087230
112,Australia,South Australia,-34.9285,138.6007,2020-01,0
113,Australia,South Australia,-34.9285,138.6007,2020-02,58
114,Australia,South Australia,-34.9285,138.6007,2020-03,2675
115,Australia,South Australia,-34.9285,138.6007,2020-04,12734
116,Australia,South Australia,-34.9285,138.6007,2020-05,13609
117,Australia,South Australia,-34.9285,138.6007,2020-06,13206
118,Australia,South Australia,-34.9285,138.6007,2020-07,13787
119,Australia,South Australia,-34.9285,138.6007,2020-08,14271
120,Australia,South Australia,-34.9285,138.6007,2020-09,13975
121,Australia,South Australia,-34.9285,138.6007,2020-10,14921
122,Australia,South Australia,-34.9285,138.6007,2020-11,16068
123,Australia,South Australia,-34.9285,138.6007,2020-12,17532
124,Australia,South Australia,-34.9285,138.6007,2021-01,18313
125,Australia,South Australia,-34.9285,138.6007,2021-02,16997
126,Australia,South Australia,-34.9285,138.6007,2021-03,19682
127,Australia,South Australia,-34.9285,138.6007,2021-04,20516
128,Australia,South Australia,-34.9285,138.6007,2021-05,23026
129,Australia,South Australia,-34.9285,138.6007,2021-06,23359
130,Australia,South Australia,-34.9285,138.6007,2021-07,25814
131,Australia,South Australia,-34.9285,138.6007,2021-08,26913
132,Australia,South Australia,-34.9285,138.6007,2021-09,26787
133,Australia,South Australia,-34.9285,138.6007,2021-10,28306
134,Australia,South Australia,-34.9285,138.6007,2021-11,27655
135,Australia,South Australia,-34.9285,138.6007,2021-12,78721
136,Australia,South Australia,-34.9285,138.6007,2022-01,2176645
137,Australia,South Australia,-34.9285,138.6007,2022-02,3688087
138,Australia,South Australia,-34.9285,138.6007,2022-03,6059154
139,Australia,South Australia,-34.9285,138.6007,2022-04,8305104
140,Australia,Tasmania,-42.8821,147.3272,2020-01,0
141,Australia,Tasmania,-42.8821,147.3272,2020-02,0
142,Australia,Tasmania,-42.8821,147.3272,2020-03,565
143,Australia,Tasmania,-42.8821,147.3272,2020-04,4666
144,Australia,Tasmania,-42.8821,147.3272,2020-05,7027
145,Australia,Tasmania,-42.8821,147.3272,2020-06,6840
146,Australia,Tasmania,-42.8821,147.3272,2020-07,7080
147,Australia,Tasmania,-42.8821,147.3272,2020-08,7120
148,Australia,Tasmania,-42.8821,147.3272,2020-09,6901
149,Australia,Tasmania,-42.8821,147.3272,2020-10,7130
150,Australia,Tasmania,-42.8821,147.3272,2020-11,6900
151,Australia,Tasmania,-42.8821,147.3272,2020-12,7225
152,Australia,Tasmania,-42.8821,147.3272,2021-01,7254
153,Australia,Tasmania,-42.8821,147.3272,2021-02,6552
154,Australia,Tasmania,-42.8821,147.3272,2021-03,7254
155,Australia,Tasmania,-42.8821,147.3272,2021-04,7020
156,Australia,Tasmania,-42.8821,147.3272,2021-05,7254
157,Australia,Tasmania,-42.8821,147.3272,2021-06,7020
158,Australia,Tasmania,-42.8821,147.3272,2021-07,7254
159,Australia,Tasmania,-42.8821,147.3272,2021-08,7282
160,Australia,Tasmania,-42.8821,147.3272,2021-09,7050
161,Australia,Tasmania,-42.8821,147.3272,2021-10,7334
162,Australia,Tasmania,-42.8821,147.3272,2021-11,7137
163,Australia,Tasmania,-42.8821,147.3272,2021-12,10055
164,Australia,Tasmania,-42.8821,147.3272,2022-01,546659
165,Australia,Tasmania,-42.8821,147.3272,2022-02,1034865
166,Australia,Tasmania,-42.8821,147.3272,2022-03,2030403
167,Australia,Tasmania,-42.8821,147.3272,2022-04,2859744
168,Australia,Victoria,-37.8136,144.9631,2020-01,9
169,Australia,Victoria,-37.8136,144.9631,2020-02,119
170,Australia,Victoria,-37.8136,144.9631,2020-03,6924
171,Australia,Victoria,-37.8136,144.9631,2020-04,37825
172,Australia,Victoria,-37.8136,144.9631,2020-05,47713
173,Australia,Victoria,-37.8136,144.9631,2020-06,54306
174,Australia,Victoria,-37.8136,144.9631,2020-07,173438
175,Australia,Victoria,-37.8136,144.9631,2020-08,508954
176,Australia,Victoria,-37.8136,144.9631,2020-09,596178
177,Australia,Victoria,-37.8136,144.9631,2020-10,629229
178,Australia,Victoria,-37.8136,144.9631,2020-11,610350
179,Australia,Victoria,-37.8136,144.9631,2020-12,630980
180,Australia,Victoria,-37.8136,144.9631,2021-01,633101
181,Australia,Victoria,-37.8136,144.9631,2021-02,573123
182,Australia,Victoria,-37.8136,144.9631,2021-03,634965
183,Australia,Victoria,-37.8136,144.9631,2021-04,614893
184,Australia,Victoria,-37.8136,144.9631,2021-05,637003
185,Australia,Victoria,-37.8136,144.9631,2021-06,620166
186,Australia,Victoria,-37.8136,144.9631,2021-07,644916
187,Australia,Victoria,-37.8136,144.9631,2021-08,661575
188,Australia,Victoria,-37.8136,144.9631,2021-09,845821
189,Australia,Victoria,-37.8136,144.9631,2021-10,2028205
190,Australia,Victoria,-37.8136,144.9631,2021-11,3212929
191,Australia,Victoria,-37.8136,144.9631,2021-12,4502254
192,Australia,Victoria,-37.8136,144.9631,2022-01,17913911
193,Australia,Victoria,-37.8136,144.9631,2022-02,27276523
194,Australia,Victoria,-37.8136,144.9631,2022-03,36006797
195,Australia,Victoria,-37.8136,144.9631,2022-04,35425452
196,Australia,Western Australia,-31.9505,115.8605,2020-01,0
197,Australia,Western Australia,-31.9505,115.8605,2020-02,2
198,Australia,Western Australia,-31.9505,115.8605,2020-03,2776
199,Australia,Western Australia,-31.9505,115.8605,2020-04,15274
200,Australia,Western Australia,-31.9505,115.8605,2020-05,17329
201,Australia,Western Australia,-31.9505,115.8605,2020-06,18070
202,Australia,Western Australia,-31.9505,115.8605,2020-07,19871
203,Australia,Western Australia,-31.9505,115.8605,2020-08,20183
204,Australia,Western Australia,-31.9505,115.8605,2020-09,19895
205,Australia,Western Australia,-31.9505,115.8605,2020-10,22327
206,Australia,Western Australia,-31.9505,115.8605,2020-11,23726
207,Australia,Western Australia,-31.9505,115.8605,2020-12,26087
208,Australia,Western Australia,-31.9505,115.8605,2021-01,27423
209,Australia,Western Australia,-31.9505,115.8605,2021-02,25471
210,Australia,Western Australia,-31.9505,115.8605,2021-03,28725
211,Australia,Western Australia,-31.9505,115.8605,2021-04,29065
212,Australia,Western Australia,-31.9505,115.8605,2021-05,31449
213,Australia,Western Australia,-31.9505,115.8605,2021-06,30597
214,Australia,Western Australia,-31.9505,115.8605,2021-07,32248
215,Australia,Western Australia,-31.9505,115.8605,2021-08,33041
216,Australia,Western Australia,-31.9505,115.8605,2021-09,32724
217,Australia,Western Australia,-31.9505,115.8605,2021-10,34407
218,Australia,Western Australia,-31.9505,115.8605,2021-11,33479
219,Australia,Western Australia,-31.9505,115.8605,2021-12,35033
220,Australia,Western Australia,-31.9505,115.8605,2022-01,40886
221,Australia,Western Australia,-31.9505,115.8605,2022-02,93325
222,Australia,Western Australia,-31.9505,115.8605,2022-03,2408190
223,Australia,Western Australia,-31.9505,115.8605,2022-04,6797690
224,Canada,Alberta,53.9333,-116.5765,2020-01,0
225,Canada,Alberta,53.9333,-116.5765,2020-02,0
226,Canada,Alberta,53.9333,-116.5765,2020-03,5662
227,Canada,Alberta,53.9333,-116.5765,2020-04,76102
228,Canada,Alberta,53.9333,-116.5765,2020-05,200503
229,Canada,Alberta,53.9333,-116.5765,2020-06,225082
230,Canada,Alberta,53.9333,-116.5765,2020-07,286502
231,Canada,Alberta,53.9333,-116.5765,2020-08,378646
232,Canada,Alberta,53.9333,-116.5765,2020-09,479121
233,Canada,Alberta,53.9333,-116.5765,2020-10,685933
234,Canada,Alberta,53.9333,-116.5765,2020-11,1224690
235,Canada,Alberta,53.9333,-116.5765,2020-12,2573776
236,Canada,Alberta,53.9333,-116.5765,2021-01,3559487
237,Canada,Alberta,53.9333,-116.5765,2021-02,3611874
238,Canada,Alberta,53.9333,-116.5765,2021-03,4338742
239,Canada,Alberta,53.9333,-116.5765,2021-04,5034774
240,Canada,Alberta,53.9333,-116.5765,2021-05,6677134
241,Canada,Alberta,53.9333,-116.5765,2021-06,6914142
242,Canada,Alberta,53.9333,-116.5765,2021-07,7217973
243,Canada,Alberta,53.9333,-116.5765,2021-08,7480455
244,Canada,Alberta,53.9333,-116.5765,2021-09,8236090
245,Canada,Alberta,53.9333,-116.5765,2021-10,9715887
246,Canada,Alberta,53.9333,-116.5765,2021-11,9899011
247,Canada,Alberta,53.9333,-116.5765,2021-12,10621958
248,Canada,Alberta,53.9333,-116.5765,2022-01,13511010
249,Canada,Alberta,53.9333,-116.5765,2022-02,14409057
250,Canada,Alberta,53.9333,-116.5765,2022-03,16510184
251,Canada,Alberta,53.9333,-116.5765,2022-04,13745113
252,Canada,British Columbia,53.7267,-127.6476,2020-01,4
253,Canada,British Columbia,53.7267,-127.6476,2020-02,128
254,Canada,British Columbia,53.7267,-127.6476,2020-03,9118
255,Canada,British Columbia,53.7267,-127.6476,2020-04,47020
256,Canada,British Columbia,53.7267,-127.6476,2020-05,74469
257,Canada,British Columbia,53.7267,-127.6476,2020-06,82436
258,Canada,British Columbia,53.7267,-127.6476,2020-07,99349
259,Canada,British Columbia,53.7267,-127.6476,2020-08,140512
260,Canada,British Columbia,53.7267,-127.6476,2020-09,223013
261,Canada,British Columbia,53.7267,-127.6476,2020-10,352954
262,Canada,British Columbia,53.7267,-127.6476,2020-11,684592
263,Canada,British Columbia,53.7267,-127.6476,2020-12,1342337
264,Canada,British Columbia,53.7267,-127.6476,2021-01,1863238
265,Canada,British Columbia,53.7267,-127.6476,2021-02,2062419
266,Canada,British Columbia,53.7267,-127.6476,2021-03,2765907
267,Canada,British Columbia,53.7267,-127.6476,2021-04,3459108
268,Canada,British Columbia,53.7267,-127.6476,2021-05,4285814
269,Canada,British Columbia,53.7267,-127.6476,2021-06,4391870
270,Canada,British Columbia,53.7267,-127.6476,2021-07,4602222
271,Canada,British Columbia,53.7267,-127.6476,2021-08,4862784
272,Canada,British Columbia,53.7267,-127.6476,2021-09,5293313
273,Canada,British Columbia,53.7267,-127.6476,2021-10,6101988
274,Canada,British Columbia,53.7267,-127.6476,2021-11,6379978
275,Canada,British Columbia,53.7267,-127.6476,2021-12,7073611
276,Canada,British Columbia,53.7267,-127.6476,2022-01,9113178
277,Canada,British Columbia,53.7267,-127.6476,2022-02,9503681
278,Canada,British Columbia,53.7267,-127.6476,2022-03,10939263
279,Canada,British Columbia,53.7267,-127.6476,2022-04,8966434
280,Canada,Diamond Princess,0.0,0.0,2020-01,0
281,Canada,Diamond Princess,0.0,0.0,2020-02,0
282,Canada,Diamond Princess,0.0,0.0,2020-03,0
283,Canada,Diamond Princess,0.0,0.0,2020-04,0
284,Canada,Diamond Princess,0.0,0.0,2020-05,31
285,Canada,Diamond Princess,0.0,0.0,2020-06,1
286,Canada,Diamond Princess,0.0,0.0,2020-07,0
287,Canada,Diamond Princess,0.0,0.0,2020-08,0
288,Canada,Diamond Princess,0.0,0.0,2020-09,0
289,Canada,Diamond Princess,0.0,0.0,2020-10,0
290,Canada,Diamond Princess,0.0,0.0,2020-11,0
291,Canada,Diamond Princess,0.0,0.0,2020-12,0
292,Canada,Diamond Princess,0.0,0.0,2021-01,0
293,Canada,Diamond Princess,0.0,0.0,2021-02,0
294,Canada,Diamond Princess,0.0,0.0,2021-03,0
295,Canada,Diamond Princess,0.0,0.0,2021-04,0
296,Canada,Diamond Princess,0.0,0.0,2021-05,0
297,Canada,Diamond Princess,0.0,0.0,2021-06,0
298,Canada,Diamond Princess,0.0,0.0,2021-07,0
299,Canada,Diamond Princess,0.0,0.0,2021-08,0
300,Canada,Diamond Princess,0.0,0.0,2021-09,0
301,Canada,Diamond Princess,0.0,0.0,2021-10,0
302,Canada,Diamond Princess,0.0,0.0,2021-11,0
303,Canada,Diamond Princess,0.0,0.0,2021-12,0
304,Canada,Diamond Princess,0.0,0.0,2022-01,0
305,Canada,Diamond Princess,0.0,0.0,2022-02,0
306,Canada,Diamond Princess,0.0,0.0,2022-03,0
307,Canada,Diamond Princess,0.0,0.0,2022-04,0
308,Canada,Grand Princess,0.0,0.0,2020-01,0
309,Canada,Grand Princess,0.0,0.0,2020-02,0
310,Canada,Grand Princess,0.0,0.0,2020-03,184
311,Canada,Grand Princess,0.0,0.0,2020-04,390
312,Canada,Grand Princess,0.0,0.0,2020-05,403
313,Canada,Grand Princess,0.0,0.0,2020-06,390
314,Canada,Grand Princess,0.0,0.0,2020-07,403
315,Canada,Grand Princess,0.0,0.0,2020-08,403
316,Canada,Grand Princess,0.0,0.0,2020-09,390
317,Canada,Grand Princess,0.0,0.0,2020-10,403
318,Canada,Grand Princess,0.0,0.0,2020-11,390
319,Canada,Grand Princess,0.0,0.0,2020-12,403
320,Canada,Grand Princess,0.0,0.0,2021-01,403
321,Canada,Grand Princess,0.0,0.0,2021-02,364
322,Canada,Grand Princess,0.0,0.0,2021-03,403
323,Canada,Grand Princess,0.0,0.0,2021-04,390
324,Canada,Grand Princess,0.0,0.0,2021-05,403
325,Canada,Grand Princess,0.0,0.0,2021-06,390
326,Canada,Grand Princess,0.0,0.0,2021-07,403
327,Canada,Grand Princess,0.0,0.0,2021-08,403
328,Canada,Grand Princess,0.0,0.0,2021-09,390
329,Canada,Grand Princess,0.0,0.0,2021-10,403
330,Canada,Grand Princess,0.0,0.0,2021-11,390
331,Canada,Grand Princess,0.0,0.0,2021-12,403
332,Canada,Grand Princess,0.0,0.0,2022-01,403
333,Canada,Grand Princess,0.0,0.0,2022-02,364
334,Canada,Grand Princess,0.0,0.0,2022-03,403
335,Canada,Grand Princess,0.0,0.0,2022-04,325
336,Canada,Manitoba,53.7609,-98.8139,2020-01,0
337,Canada,Manitoba,53.7609,-98.8139,2020-02,0
338,Canada,Manitoba,53.7609,-98.8139,2020-03,600
339,Canada,Manitoba,53.7609,-98.8139,2020-04,7106
340,Canada,Manitoba,53.7609,-98.8139,2020-05,8950
341,Canada,Manitoba,53.7609,-98.8139,2020-06,9225
342,Canada,Manitoba,53.7609,-98.8139,2020-07,10903
343,Canada,Manitoba,53.7609,-98.8139,2020-08,22952
344,Canada,Manitoba,53.7609,-98.8139,2020-09,45842
345,Canada,Manitoba,53.7609,-98.8139,2020-10,102160
346,Canada,Manitoba,53.7609,-98.8139,2020-11,335032
347,Canada,Manitoba,53.7609,-98.8139,2020-12,664825
348,Canada,Manitoba,53.7609,-98.8139,2021-01,844725
349,Canada,Manitoba,53.7609,-98.8139,2021-02,862767
350,Canada,Manitoba,53.7609,-98.8139,2021-03,1021544
351,Canada,Manitoba,53.7609,-98.8139,2021-04,1080279
352,Canada,Manitoba,53.7609,-98.8139,2021-05,1396482
353,Canada,Manitoba,53.7609,-98.8139,2021-06,1630373
354,Canada,Manitoba,53.7609,-98.8139,2021-07,1767606
355,Canada,Manitoba,53.7609,-98.8139,2021-08,1800463
356,Canada,Manitoba,53.7609,-98.8139,2021-09,1785227
357,Canada,Manitoba,53.7609,-98.8139,2021-10,1922598
358,Canada,Manitoba,53.7609,-98.8139,2021-11,1972845
359,Canada,Manitoba,53.7609,-98.8139,2021-12,2216942
360,Canada,Manitoba,53.7609,-98.8139,2022-01,3274068
361,Canada,Manitoba,53.7609,-98.8139,2022-02,3542704
362,Canada,Manitoba,53.7609,-98.8139,2022-03,4131779
363,Canada,Manitoba,53.7609,-98.8139,2022-04,3432517
364,Canada,New Brunswick,46.5653,-66.4619,2020-01,0
365,Canada,New Brunswick,46.5653,-66.4619,2020-02,0
366,Canada,New Brunswick,46.5653,-66.4619,2020-03,473
367,Canada,New Brunswick,46.5653,-66.4619,2020-04,3327
368,Canada,New Brunswick,46.5653,-66.4619,2020-05,3756
369,Canada,New Brunswick,46.5653,-66.4619,2020-06,4637
370,Canada,New Brunswick,46.5653,-66.4619,2020-07,5198
371,Canada,New Brunswick,46.5653,-66.4619,2020-08,5651
372,Canada,New Brunswick,46.5653,-66.4619,2020-09,5845
373,Canada,New Brunswick,46.5653,-66.4619,2020-10,8748
374,Canada,New Brunswick,46.5653,-66.4619,2020-11,11851
375,Canada,New Brunswick,46.5653,-66.4619,2020-12,17430
376,Canada,New Brunswick,46.5653,-66.4619,2021-01,28637
377,Canada,New Brunswick,46.5653,-66.4619,2021-02,38690
378,Canada,New Brunswick,46.5653,-66.4619,2021-03,46292
379,Canada,New Brunswick,46.5653,-66.4619,2021-04,52885
380,Canada,New Brunswick,46.5653,-66.4619,2021-05,64089
381,Canada,New Brunswick,46.5653,-66.4619,2021-06,68832
382,Canada,New Brunswick,46.5653,-66.4619,2021-07,72662
383,Canada,New Brunswick,46.5653,-66.4619,2021-08,79017
384,Canada,New Brunswick,46.5653,-66.4619,2021-09,97882
385,Canada,New Brunswick,46.5653,-66.4619,2021-10,172434
386,Canada,New Brunswick,46.5653,-66.4619,2021-11,219851
387,Canada,New Brunswick,46.5653,-66.4619,2021-12,322778
388,Canada,New Brunswick,46.5653,-66.4619,2022-01,705141
389,Canada,New Brunswick,46.5653,-66.4619,2022-02,928526
390,Canada,New Brunswick,46.5653,-66.4619,2022-03,1316012
391,Canada,New Brunswick,46.5653,-66.4619,2022-04,1389539
392,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-01,0
393,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-02,0
394,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-03,863
395,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-04,7179
396,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-05,8058
397,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-06,7830
398,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-07,8148
399,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-08,8297
400,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-09,8133
401,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-10,8810
402,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-11,9242
403,Canada,Newfoundland and Labrador,53.1355,-57.6604,2020-12,11371
404,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-01,12276
405,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-02,19360
406,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-03,31323
407,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-04,31197
408,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-05,37059
409,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-06,41102
410,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-07,43985
411,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-08,45034
412,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-09,47277
413,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-10,58590
414,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-11,60763
415,Canada,Newfoundland and Labrador,53.1355,-57.6604,2021-12,73759
416,Canada,Newfoundland and Labrador,53.1355,-57.6604,2022-01,369299
417,Canada,Newfoundland and Labrador,53.1355,-57.6604,2022-02,575938
418,Canada,Newfoundland and Labrador,53.1355,-57.6604,2022-03,970168
419,Canada,Newfoundland and Labrador,53.1355,-57.6604,2022-04,1029228
420,Canada,Northwest Territories,64.8255,-124.8457,2020-01,0
421,Canada,Northwest Territories,64.8255,-124.8457,2020-02,0
422,Canada,Northwest Territories,64.8255,-124.8457,2020-03,6
423,Canada,Northwest Territories,64.8255,-124.8457,2020-04,139
424,Canada,Northwest Territories,64.8255,-124.8457,2020-05,155
425,Canada,Northwest Territories,64.8255,-124.8457,2020-06,150
426,Canada,Northwest Territories,64.8255,-124.8457,2020-07,155
427,Canada,Northwest Territories,64.8255,-124.8457,2020-08,155
428,Canada,Northwest Territories,64.8255,-124.8457,2020-09,150
429,Canada,Northwest Territories,64.8255,-124.8457,2020-10,201
430,Canada,Northwest Territories,64.8255,-124.8457,2020-11,392
431,Canada,Northwest Territories,64.8255,-124.8457,2020-12,634
432,Canada,Northwest Territories,64.8255,-124.8457,2021-01,848
433,Canada,Northwest Territories,64.8255,-124.8457,2021-02,1188
434,Canada,Northwest Territories,64.8255,-124.8457,2021-03,1457
435,Canada,Northwest Territories,64.8255,-124.8457,2021-04,1520
436,Canada,Northwest Territories,64.8255,-124.8457,2021-05,3497
437,Canada,Northwest Territories,64.8255,-124.8457,2021-06,3840
438,Canada,Northwest Territories,64.8255,-124.8457,2021-07,3968
439,Canada,Northwest Territories,64.8255,-124.8457,2021-08,7358
440,Canada,Northwest Territories,64.8255,-124.8457,2021-09,21404
441,Canada,Northwest Territories,64.8255,-124.8457,2021-10,49494
442,Canada,Northwest Territories,64.8255,-124.8457,2021-11,59651
443,Canada,Northwest Territories,64.8255,-124.8457,2021-12,64670
444,Canada,Northwest Territories,64.8255,-124.8457,2022-01,121338
